id,source,short_name,title,doc_type,url,published_date,local_path,sha256,downloaded_at,status
EBA/OP/2022/09,eba,eba_op_2022_09,EBA-Op-2022-09 Opinion of the EBA on measures in accordance with Article 458 of Regulation (EU) No 5752013.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20on%20macroprudential%20measures%20NL%20%28EBA-Op-2022-09%29/1038909/EBA-Op-2022-09%20Opinion%20of%20the%20EBA%20on%20measures%20in%20accordance%20with%20Article%20458%20of%20Regulation%20%28EU%29%20No%205752013.pdf,2022-09-12,docs/guidance/eba/eba_op_2022_09.pdf,9f74d4220b7f65c819b72b6f10c5213fcac5e811b920f3bdff5068bc208518fe,2026-04-24T21:51:42.228841+00:00,unchanged
EBA/OP/2022/08,eba,eba_op_2022_08,EBA Opinion on legacy instruments - outcome of its implementation.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20on%20legacy%20instruments%20%28EBA-Op-2022-08%29/1036912/EBA%20Opinion%20on%20legacy%20instruments%20-%20outcome%20of%20its%20implementation.pdf,2022-07-07,docs/guidance/eba/eba_op_2022_08.pdf,c9c2046b54782c9bd282c0c5370df87feb6c87e3f23d319405aa3ca61fc82efc,2026-04-24T21:51:43.745332+00:00,unchanged
EBA/OP/2022/07,eba,eba_op_2022_07,EBA's response to the EC Call for advice on the review of MCD.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20on%20MCD%20review%20%28EBA-Op-2022-07%29/1036068/EBA%27s%20response%20to%20the%20EC%20Call%20for%20advice%20on%20the%20review%20of%20MCD.pdf,2022-06-24,docs/guidance/eba/eba_op_2022_07.pdf,3fcb6dbc1dbbb3d303984ba80ee9965ed0488d5e5388dbd3c622ed25f4c2ca45,2026-04-24T21:51:45.310180+00:00,unchanged
EBA/OP/2022/06,eba,eba_op_2022_06,EBA's response to the Call for advice on the review of PSD2.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20od%20PSD2%20review%20%28EBA-Op-2022-06%29/1036016/EBA%27s%20response%20to%20the%20Call%20for%20advice%20on%20the%20review%20of%20PSD2.pdf,2022-06-23,docs/guidance/eba/eba_op_2022_06.pdf,dd18b8dc8e70ec79ea62b6c3821b5d3d055ff991131948fd5c22b0212cac4345,2026-04-24T21:51:46.902003+00:00,unchanged
EBA/OP/2022/04,eba,eba_op_2022_04,EBA Opinion on amendments to the RTS on OF and ELs.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20on%20RTS%20on%20OF%20and%20EL%20%28EBA-Op-2022-04%28/1029944/EBA%20Opinion%20on%20amendments%20to%20the%20RTS%20on%20OF%20and%20ELs.pdf,2022-04-08,docs/guidance/eba/eba_op_2022_04.pdf,7519e3f4d0b9cf9b617a1b6250c02b496112b0c8cb67b28bd49cfb21b33985b8,2026-04-24T21:51:48.293106+00:00,unchanged
EBA/OP/2022/03,eba,eba_op_2022_03,Opinion of the EBA on measures in accordance with CRD133.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20on%20macroprudential%20measures%20BE%20%28EBA-Op-2022-03%29/1028385/Opinion%20of%20the%20EBA%20on%20measures%20in%20accordance%20with%20CRD133.pdf,2022-03-17,docs/guidance/eba/eba_op_2022_03.pdf,08f745d926d0a38ff50e2516a79f10c09f4d5c4abeadbc9d8b70cd37678938a4,2026-04-24T21:51:49.784554+00:00,unchanged
EBA/OP/2022/02,eba,eba_op_2022_02,EBA Opinion on modified RTS on FOR.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20on%20modified%20RTS%20FOR%20EBA-OP-2022-02/1026846/EBA%20Opinion%20on%20modified%20RTS%20on%20FOR.pdf,2022-02-11,docs/guidance/eba/eba_op_2022_02.pdf,2d43ee47d38e6cc48ed91bcbab3dca1c5ca5394f573c4f5ddc352b5d88f9150d,2026-04-24T21:51:51.254824+00:00,unchanged
EBA/OP/2022/01,eba,eba_op_2022_01,EBA Opinion and annexed report on de-risking.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2022/Opinion%20on%20de-risking%20%28EBA-Op-2022-01%29/1025705/EBA%20Opinion%20and%20annexed%20report%20on%20de-risking.pdf,2022-01-05,docs/guidance/eba/eba_op_2022_01.pdf,d9dfc01159070702a2b3d2f363d78bc27b10ecefbf3ae76e4bee666a429483d3,2026-04-24T21:51:52.849671+00:00,unchanged
eba:eba_annex_north_macedonia_equivalence_pdf,eba,eba_annex_north_macedonia_equivalence_pdf,Annex North Macedonia Equivalence.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1024367/Annex%20North%20Macedonia%20Equivalence.pdf,2021-11-18,docs/guidance/eba/eba_annex_north_macedonia_equivalence_pdf.pdf,ce2cfa18ed1154e3fe70147f7a6f8e0164daf0a76ed42aa307b551bfc8cd958d,2026-04-24T21:51:54.311356+00:00,unchanged
eba:eba_opinion_on_crr_third_country_equivalence_north_macedonia_pdf,eba,eba_opinion_on_crr_third_country_equivalence_north_macedonia_pdf,Opinion on CRR Third Country Equivalence North Macedonia.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1024368/Opinion%20on%20CRR%20Third%20Country%20Equivalence%20North%20Macedonia.pdf,2021-11-18,docs/guidance/eba/eba_opinion_on_crr_third_country_equivalence_north_macedonia_pdf.pdf,d477711bd31a84f6e9847536b19d7703c0d1d4647cf2bfa95eaff0c0dc45981d,2026-04-24T21:51:55.761180+00:00,unchanged
eba:eba_opinion_on_crr_third_country_equivalence_bosnia_and_herzegov,eba,eba_opinion_on_crr_third_country_equivalence_bosnia_and_herzegov,Opinion on CRR Third Country Equivalence - Bosnia and Herzegovina.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1024369/Opinion%20on%20CRR%20Third%20Country%20Equivalence%20-%20Bosnia%20and%20Herzegovina.pdf,2021-11-18,docs/guidance/eba/eba_opinion_on_crr_third_country_equivalence_bosnia_and_herzegov.pdf,56661196a9f02e9b85201c8c82261e3fbbdd945252ef2e1f4078028b2bdbcd22,2026-04-24T21:51:57.271566+00:00,unchanged
eba:eba_annex_bosnia_herzegovina_equivalence_pdf,eba,eba_annex_bosnia_herzegovina_equivalence_pdf,Annex Bosnia Herzegovina Equivalence.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1024370/Annex%20Bosnia%20Herzegovina%20Equivalence.pdf,2021-11-18,docs/guidance/eba/eba_annex_bosnia_herzegovina_equivalence_pdf.pdf,2fe86859c576b9d9c1c06ae519c89e301980609b922a830743611e2631a783e0,2026-04-24T21:51:58.824918+00:00,unchanged
eba:eba_opinion_of_the_eba_on_measures_in_accordance_with_article_45,eba,eba_opinion_of_the_eba_on_measures_in_accordance_with_article_45,Opinion of the EBA on measures in accordance with Article 458 of Regulati.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1022985/Opinion%20of%20the%20EBA%20on%20measures%20in%20accordance%20with%20Article%20458%20of%20Regulati.pdf,2021-10-28,docs/guidance/eba/eba_opinion_of_the_eba_on_measures_in_accordance_with_article_45.pdf,02de204bce5679a545c2e31b3c71e9fca5c65822dfffba15fe24f3f67d558bc8,2026-04-24T21:52:00.224579+00:00,unchanged
eba:eba_eba_opinion_on_the_treatment_of_client_funds_under_dgsd_pdf,eba,eba_eba_opinion_on_the_treatment_of_client_funds_under_dgsd_pdf,EBA Opinion on the treatment of client funds under DGSD.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1022906/EBA%20Opinion%20on%20the%20treatment%20of%20client%20funds%20under%20DGSD.pdf,2021-10-28,docs/guidance/eba/eba_eba_opinion_on_the_treatment_of_client_funds_under_dgsd_pdf.pdf,7b7cb15732cfffd51946d705257c94892d9a96c7666cdb5483c07557982b86e6,2026-04-24T21:52:01.787584+00:00,unchanged
EBA/OP/2021/08,eba,eba_op_2021_08,EBA OP 2021 08 - EBA Opinion on no action regarding prudential requirements for certain investment firms.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1016473/EBA%20OP%202021%2008%20-%20EBA%20Opinion%20on%20no%20action%20regarding%20prudential%20requirements%20for%20certain%20investment%20firms.pdf,2021-07-01,docs/guidance/eba/eba_op_2021_08.pdf,7529bdf13f53f42d07b19a5c34894fad4982e01f5016eebb70c371cd89d37c52,2026-04-24T21:52:03.257247+00:00,unchanged
EBA/OP/2021/06,eba,eba_op_2021_06,EBA-Op-2021-06-EBA Opinion on Estonian measures in accordance with Article 458 of Regulation (EU).pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1015830/EBA-Op-2021-06-EBA%20Opinion%20on%20Estonian%20measures%20in%20accordance%20with%20Article%20458%20of%20Regulation%20%28EU%29.pdf,2021-06-25,docs/guidance/eba/eba_op_2021_06.pdf,f59f7dedb1059a34598a0c1819d55fb9af1d5ffb328441a5ac031e1f592658d7,2026-04-24T21:52:04.774642+00:00,unchanged
eba:eba_eba_opinion_on_measures_in_accordance_with_art_458_pdf,eba,eba_eba_opinion_on_measures_in_accordance_with_art_458_pdf,EBA Opinion on measures in accordance with Art 458.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1013746/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Art%20458.pdf,2021-06-03,docs/guidance/eba/eba_eba_opinion_on_measures_in_accordance_with_art_458_pdf.pdf,1390592b3a605aab65c7589356898b041f35ac7e60b724fa4f822761890816c2,2026-04-24T21:52:06.324377+00:00,unchanged
eba:eba_opinion_on_mltf_risks_pdf,eba,eba_opinion_on_mltf_risks_pdf,Opinion on MLTF risks.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/963685/Opinion%20on%20MLTF%20risks.pdf,2021-03-03,docs/guidance/eba/eba_opinion_on_mltf_risks_pdf.pdf,b213ed3ff4bf9c11ad6160614d7c9bf539566b591e20a89867ef7b1ecc455f56,2026-04-24T21:52:08.153119+00:00,unchanged
eba:eba_eba_opinion_advice_to_ec_on_disclosures_under_article_8_taxo,eba,eba_eba_opinion_advice_to_ec_on_disclosures_under_article_8_taxo,EBA Opinion - Advice to EC on Disclosures under Article 8 Taxonomy Regulation.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/About%20Us/Missions%20and%20tasks/Call%20for%20Advice/2021/CfA%20on%20KPIs%20and%20methodology%20for%20disclosures%20under%20Article%208%20of%20the%20Taxonomy%20Regulation/963619/EBA%20Opinion%20-%20Advice%20to%20EC%20on%20Disclosures%20under%20Article%208%20Taxonomy%20Regulation.pdf,2021-03-01,docs/guidance/eba/eba_eba_opinion_advice_to_ec_on_disclosures_under_article_8_taxo.pdf,f3e05677e1ef22ef186c79996db1ba3fa9e3200af50e7a49612296fc38cf9127,2026-04-24T21:52:09.347275+00:00,unchanged
eba:eba_opinion_on_supervisory_actions_for_removal_of_obstacles_to_a,eba,eba_opinion_on_supervisory_actions_for_removal_of_obstacles_to_a,Opinion on supervisory actions for removal of obstacles to account access under PSD2.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/963372/Opinion%20on%20supervisory%20actions%20for%20removal%20of%20obstacles%20to%20account%20access%20under%20PSD2.pdf,2021-02-22,docs/guidance/eba/eba_opinion_on_supervisory_actions_for_removal_of_obstacles_to_a.pdf,493caa4c5c0c4b95db591641fa4581503117c79057e4fd73c74d90c87218576a,2026-04-24T21:52:10.826688+00:00,unchanged
eba:eba_eba_opinion_on_measures_in_accordance_with_art_458_be_pdf,eba,eba_eba_opinion_on_measures_in_accordance_with_art_458_be_pdf,EBA Opinion on measures in accordance with Art 458 (BE).pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2021/1016520/EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Art%20458%20%28BE%29.pdf,2021-02-18,docs/guidance/eba/eba_eba_opinion_on_measures_in_accordance_with_art_458_be_pdf.pdf,2763d7a425460e59e6311cd1ffaedb084eb5a65203205b0d5e9b3b56d5b9a493,2026-04-24T21:52:12.293305+00:00,unchanged
eba:eba_eba_opinion_on_rts_on_irb_assessment_methodology_pdf,eba,eba_eba_opinion_on_rts_on_irb_assessment_methodology_pdf,EBA Opinion on RTS on IRB assessment Methodology.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/961369/EBA%20Opinion%20on%20RTS%20on%20IRB%20assessment%20Methodology.pdf,2020-12-14,docs/guidance/eba/eba_eba_opinion_on_rts_on_irb_assessment_methodology_pdf.pdf,9d42d3901789e8f74d1714dccd915d65223efe94475db86e6029b0bd4c194e47,2026-04-24T21:52:13.847378+00:00,unchanged
eba:eba_eba_opinion_on_the_interplay_between_the_amld_and_the_dgsd_p,eba,eba_eba_opinion_on_the_interplay_between_the_amld_and_the_dgsd_p,EBA Opinion on the interplay between the AMLD and the DGSD.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/961347/EBA%20Opinion%20on%20the%20interplay%20between%20the%20AMLD%20and%20the%20DGSD.pdf,2020-12-14,docs/guidance/eba/eba_eba_opinion_on_the_interplay_between_the_amld_and_the_dgsd_p.pdf,f5cbc47d823d68aa0a1d805832d61d6ff4214c4b085fed5e65087a584eb16f42,2026-04-24T21:52:15.330109+00:00,unchanged
eba:eba_opinion_on_how_to_take_into_account_mltf_risks_in_srep_pdf,eba,eba_opinion_on_how_to_take_into_account_mltf_risks_in_srep_pdf,Opinion on how to take into account MLTF risks in SREP.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/935606/Opinion%20on%20how%20to%20take%20into%20account%20MLTF%20risks%20in%20SREP.pdf,2020-11-04,docs/guidance/eba/eba_opinion_on_how_to_take_into_account_mltf_risks_in_srep_pdf.pdf,b5753e936696cae003e2b6d4a2f28d72012245f2b4352122384997948b351d8e,2026-04-24T21:52:16.841525+00:00,unchanged
EBA/OP/2020/17,eba,eba_op_2020_17,EBA-Op-2020-17 Opinion on legacy instruments.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/934160/EBA-Op-2020-17%20Opinion%20on%20legacy%20instruments.pdf,2020-10-21,docs/guidance/eba/eba_op_2020_17.pdf,92af5c0b45a1356088d978e37e1ce8a1427767aaae8f9ba0a4b693d2d3b2b7de,2026-04-24T21:52:18.332700+00:00,unchanged
EBA/OP/2020/16,eba,eba_op_2020_16,EBA-Op-2020-16 - EBA Opinion on measures in accordance with Art 458 (SE).pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/934115/EBA-Op-2020-16%20-%20EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Art%20458%20%28SE%29.pdf,2020-10-16,docs/guidance/eba/eba_op_2020_16.pdf,e906235571f2f239339655ff9eaea345d2fea9ee17b0677622213831d94f8a63,2026-04-24T21:52:19.829899+00:00,unchanged
eba:eba_eba_opinion_on_elements_of_the_definition_of_credit_institut,eba,eba_eba_opinion_on_elements_of_the_definition_of_credit_institut,EBA Opinion on elements of the definition of credit institution.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/931784/EBA%20Opinion%20on%20elements%20of%20the%20definition%20of%20credit%20institution.pdf,2020-09-18,docs/guidance/eba/eba_eba_opinion_on_elements_of_the_definition_of_credit_institut.pdf,abd67adc00353d627e3708a44bd6ffa0dc5764911140fc77721294637b93bd60,2026-04-24T21:52:21.299224+00:00,unchanged
eba:eba_opinion_on_the_future_aml_cft_framework_in_the_eu_pdf,eba,eba_opinion_on_the_future_aml_cft_framework_in_the_eu_pdf,Opinion on the future AML CFT framework in the EU.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/931092/Opinion%20on%20the%20future%20AML%20CFT%20framework%20in%20the%20EU.pdf,2020-09-10,docs/guidance/eba/eba_opinion_on_the_future_aml_cft_framework_in_the_eu_pdf.pdf,592698f1f243d081b714932cac57b33c1474c35db241f84046a8a577f060a494,2026-04-24T21:52:22.818446+00:00,unchanged
EBA/OP/2020/12,eba,eba_op_2020_12,EBA-Op-2020-12 Opinion on RTS on Downturn.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/930458/EBA-Op-2020-12%20Opinion%20on%20RTS%20on%20Downturn.pdf,2020-08-31,docs/guidance/eba/eba_op_2020_12.pdf,1b08076d9b3599a9114143e682b33ba0f0aac644be4be171e23e855b1a076ce5,2026-04-24T21:52:24.377811+00:00,unchanged
EBA/BS/2020/418,eba,eba_bs_2020_418,EBA BS 2020 418 -  Board of Supervisors Opinion on the EBA 2019 Annual Accounts.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/887436/EBA%20BS%202020%20418%20-%20%20Board%20of%20Supervisors%20Opinion%20on%20the%20EBA%202019%20Annual%20Accounts.pdf,2020-07-02,docs/guidance/eba/eba_bs_2020_418.pdf,e858baf8ded3f8233a5c75d5dfea4322db12f2b5d2898a021316d2f099bdc030,2026-04-24T21:52:25.793637+00:00,unchanged
eba:eba_eba_opinion_on_obstacles_under_art_32_3_rts_on_sca_csc_pdf,eba,eba_eba_opinion_on_obstacles_under_art_32_3_rts_on_sca_csc_pdf,EBA Opinion on obstacles under Art. 32(3) RTS on SCA&CSC.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/884569/EBA%20Opinion%20on%20obstacles%20under%20Art.%2032%283%29%20RTS%20on%20SCA%26CSC.pdf,2020-06-04,docs/guidance/eba/eba_eba_opinion_on_obstacles_under_art_32_3_rts_on_sca_csc_pdf.pdf,86f2ec1676c2be8aa1159120a135813dc9ffe2a585f7196dcd9b346532f46835,2026-04-24T21:52:27.335676+00:00,unchanged
EBA/OP/2020/09,eba,eba_op_2020_09,EBA-Op-2020-09 - EBA Opinion on measures in accordance with Art 458 (FR).pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/884197/EBA-Op-2020-09%20-%20EBA%20Opinion%20on%20measures%20in%20accordance%20with%20Art%20458%20%28FR%29.pdf,2020-05-27,docs/guidance/eba/eba_op_2020_09.pdf,da5f75f599eafc36916ed304d88630c1a65b72e233f14e28287e88362ac6d4a8,2026-04-24T21:52:28.885064+00:00,unchanged
eba:eba_opinion_on_rts_on_slotting_approach_for_specialised_lending,eba,eba_opinion_on_rts_on_slotting_approach_for_specialised_lending,Opinion on RTS on slotting approach for specialised lending exposures.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/882544/Opinion%20on%20RTS%20on%20slotting%20approach%20for%20specialised%20lending%20exposures.pdf,2020-04-17,docs/guidance/eba/eba_opinion_on_rts_on_slotting_approach_for_specialised_lending.pdf,6cb2c0f67ade37b2a362ceb7a0a9bb5d3cbbdf6d2ea4309cbeb1150931927e77,2026-04-24T21:52:30.361465+00:00,unchanged
eba:eba_eba_2020_op_04_eba_opinion_on_measures_taken_by_belgium_in_a,eba,eba_eba_2020_op_04_eba_opinion_on_measures_taken_by_belgium_in_a,EBA-2020-Op-04 - EBA Opinion on measures taken by Belgium in accordance with Art 458.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/872842/EBA-2020-Op-04%20-%20EBA%20Opinion%20on%20measures%20taken%20by%20Belgium%20in%20accordance%20with%20Art%20458.pdf,2020-03-03,docs/guidance/eba/eba_eba_2020_op_04_eba_opinion_on_measures_taken_by_belgium_in_a.pdf,40e31039be81fa821833e3e2ce90dc9604d7921420aac991c1268542548ada86,2026-04-24T21:52:31.835717+00:00,unchanged
eba:eba_eba_opinion_on_dgs_funding_and_uses_of_dgs_funds_pdf,eba,eba_eba_opinion_on_dgs_funding_and_uses_of_dgs_funds_pdf,EBA Opinion on DGS funding and uses of DGS funds.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/EBA%20Opinion%20on%20DGS%20funding%20and%20uses%20of%20DGS%20funds.pdf,2020-02-11,docs/guidance/eba/eba_eba_opinion_on_dgs_funding_and_uses_of_dgs_funds_pdf.pdf,65d49b7a6395806dfd3efa503bd5f66783c05232841a707a407d07e7233ad94d,2026-04-24T21:52:33.599989+00:00,unchanged
EBA/OP/2020/03,eba,eba_op_2020_03,EBA-Op-2020-03 EBA Opinion on measures taken by DNB  in accordance with Art 458.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/EBA-Op-2020-03%20EBA%20Opinion%20on%20measures%20taken%20by%20DNB%20%20in%20accordance%20with%20Art%20458.pdf,2020-02-10,docs/guidance/eba/eba_op_2020_03.pdf,cb32e30d2519fa578bf18dcb030c03cc7105fe6bfec7323e499ebcb65eafaff6,2026-04-24T21:52:34.913049+00:00,unchanged
EBA/OP/2020/01,eba,eba_op_2020_01,EBA Op 2020 01 Opinion on CRR Third Country Equivalence_Serbia and South Korea.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Opinions/2020/1024262/EBA%20Op%202020%2001%20Opinion%20on%20CRR%20Third%20Country%20Equivalence_Serbia%20and%20South%20Korea.pdf,2020-01-23,docs/guidance/eba/eba_op_2020_01.pdf,cc656a2191e5ab48be344c4d3f62472b05914df13f1440ea87e9d6385f94c620,2026-04-24T21:52:36.402710+00:00,unchanged
eba:eba_eba_2019_op_15_policy_advice_on_the_basel_iii_reforms_on_cre,eba,eba_eba_2019_op_15_policy_advice_on_the_basel_iii_reforms_on_cre,EBA-2019-Op-15 - Policy Advice on the Basel III reforms on credit valuation adjustment (CVA) and market risk.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library//EBA-2019-Op-15%20-%20Policy%20Advice%20on%20the%20Basel%20III%20reforms%20on%20credit%20valuation%20adjustment%20%28CVA%29%20and%20market%20risk.pdf,2019-12-04,docs/guidance/eba/eba_eba_2019_op_15_policy_advice_on_the_basel_iii_reforms_on_cre.pdf,5816afb6e4df7fdcaadf60ccab4892e87ce517ac470ecc0d9e5b9030bf47251a,2026-04-24T21:52:38.014536+00:00,unchanged
eba:eba_eba_opinion_on_dgs_payouts_pdf,eba,eba_eba_opinion_on_dgs_payouts_pdf,EBA Opinion on DGS Payouts.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library//EBA%20Opinion%20on%20DGS%20Payouts.pdf,2019-10-30,docs/guidance/eba/eba_eba_opinion_on_dgs_payouts_pdf.pdf,dee8ceeef73c703735f7f6b04e84b6b69cb9c72b842ec75e550fd0e56f0c2d08,2026-04-24T21:52:39.425889+00:00,unchanged
eba:eba_opinion_on_the_regulatory_treatment_of_npe_securitisations_p,eba,eba_opinion_on_the_regulatory_treatment_of_npe_securitisations_p,Opinion on the regulatory treatment of NPE securitisations.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library//Opinion%20on%20the%20regulatory%20treatment%20of%20NPE%20securitisations.pdf,2019-10-23,docs/guidance/eba/eba_opinion_on_the_regulatory_treatment_of_npe_securitisations_p.pdf,8a968f0a48090a8156d17d448ee505948a0201caeb0bb339947236c9575ad6d8,2026-04-24T21:52:40.947451+00:00,unchanged
eba:eba_opinion_on_disclosure_through_digital_means_final_pdf,eba,eba_opinion_on_disclosure_through_digital_means_final_pdf,Opinion on disclosure through digital means. FINAL.pdf,opinion,https://www.eba.europa.eu/sites/default/files/document_library//Opinion%20on%20disclosure%20through%20digital%20means.%20FINAL.pdf,2019-10-23,docs/guidance/eba/eba_opinion_on_disclosure_through_digital_means_final_pdf.pdf,4b46d393464b078046a458ff0413ee456d312f7d5658541e0d05a71354b2fc06,2026-04-24T21:52:42.343124+00:00,unchanged
eba:eba_opinion_on_the_deadline_for_the_migration_to_sca_pdf,eba,eba_opinion_on_the_deadline_for_the_migration_to_sca_pdf,Opinion on the deadline for the migration to SCA.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/e8b3ec84-c1c6-4e9a-96ea-3575361dc230/Opinion%20on%20the%20deadline%20for%20the%20migration%20to%20SCA.pdf,2019-10-16,docs/guidance/eba/eba_opinion_on_the_deadline_for_the_migration_to_sca_pdf.pdf,c9df59a538fe6ae4a730c96bce28ee19946ccd12ae0e1b5edfaf4ed589f39c58,2026-04-24T21:52:43.918668+00:00,unchanged
eba:eba_bsg_response_to_cp_on_loan_origination_and_monitoring_v_4_30,eba,eba_bsg_response_to_cp_on_loan_origination_and_monitoring_v_4_30,BSG response to CP on loan origination and monitoring_V 4_30 SEP2019.pdf,opinion,https://www.eba.europa.eu/sites/default/files/BSG%20response%20to%20CP%20on%20loan%20origination%20and%20monitoring_V%204_30%20SEP2019.pdf,2019-10-08,docs/guidance/eba/eba_bsg_response_to_cp_on_loan_origination_and_monitoring_v_4_30.pdf,f1cc64240d56ef6cf2b05b483d3cf2346909451ddee8f9a7eb308d58d8c6e848,2026-04-24T21:52:45.319623+00:00,unchanged
eba:eba_joint_opinion_on_the_risks_on_ml_and_tf_affecting_the_eu_s_f,eba,eba_joint_opinion_on_the_risks_on_ml_and_tf_affecting_the_eu_s_f,Joint Opinion on the risks on ML and TF affecting the EU's financial sector.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/1605240c-57b0-49e1-bccf-60916e28b633/Joint%20Opinion%20on%20the%20risks%20on%20ML%20and%20TF%20affecting%20the%20EU%27s%20financial%20sector.pdf,2019-10-04,docs/guidance/eba/eba_joint_opinion_on_the_risks_on_ml_and_tf_affecting_the_eu_s_f.pdf,55976139fff9306c222b6ef472a9d7fd489c362974d973e457d2f5bb6f0d004a,2026-04-24T21:52:47.187711+00:00,unchanged
eba:eba_eba_opinion_on_the_eligibility_of_deposits_coverage_level_an,eba,eba_eba_opinion_on_the_eligibility_of_deposits_coverage_level_an_1,EBA Opinion on the eligibility of deposits coverage level and cooperation between DGSs.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2622242/324e89ec-3523-4c5b-bd4f-e415367212bb/EBA%20Opinion%20on%20the%20eligibility%20of%20deposits%20coverage%20level%20and%20cooperation%20between%20DGSs.pdf,2019-08-08,docs/guidance/eba/eba_eba_opinion_on_the_eligibility_of_deposits_coverage_level_an_1.pdf,d07f1d715cecaa096865bd600342143f76b470794461edad752407b7d163a49e,2026-04-24T21:52:50.031799+00:00,unchanged
eba:eba_policy_advice_on_basel_iii_reforms_sfts_pdf,eba,eba_policy_advice_on_basel_iii_reforms_sfts_pdf,Policy Advice on Basel III reforms - SFTs.pdf,opinion,https://www.eba.europa.eu/sites/default/files/documents/10180/2886865/870bbd5e-ae8f-4933-9f36-784c7183c7f4/Policy%20Advice%20on%20Basel%20III%20reforms%20-%20SFTs.pdf,2019-08-05,docs/guidance/eba/eba_policy_advice_on_basel_iii_reforms_sfts_pdf.pdf,2d14260d1e54103bbe859042cfa3a3530818a7818e84b2dfb12bc06bc6d9479b,2026-04-24T21:52:51.493653+00:00,unchanged
